"Catalog_ID","Quantity","Name","Price","Brewery","Beer","ABV","IBU","Style","Sub.Style","Rating","Description","Last_Updated"
"4ENG5YEDTTJUPQBCCLSLFFAN",34,"Mast Landing Find Me Dreaming 16oz",3.75,"Mast Landing Brewing Co.","Find Me Dreaming",6.6,NA,"IPA","American","(3.93)","It's all a dream we dreamed. A crisp, hoppy dream. Find Me Dreaming is a West Coast inspired IPA brewed with bold hops from the Pacific Northwest. A balanced flavor profile designed to be easy drinking and enjoyable, the type of beer that might lull you into a relaxing afternoon fantasy. ","2020-10-01 12:29:32"
"LYMVQDJVQ6E3QCHI57NHA7Q6",12,"Traquair House ale 500ml",7.5,"Traquair House Brewery","Jacobite Ale",8,NA,"Pale Ale","Scotch Ale / Wee Heavy","(3.76)","Traquair Jacobite Ale is a Scotch ale with an ancient ingredient, coriander: rich, deep flavors are accented by exotic coriander aroma. Traquair House Brewery, located within Scotland's oldest inhabited house, uses a 1738 copper kettle and oak fermenters to produce this fine ale, first brewed in 1995 to commemorate the Jacobite Revolution. ","2020-10-01 12:29:32"
"2S66GJVRQJ7OGE2AQZCQIXMA",12,"Traquair House Ale 500ml",7.25,"Traquair House Brewery","Jacobite Ale",8,NA,"Pale Ale","Scotch Ale / Wee Heavy","(3.76)","Traquair Jacobite Ale is a Scotch ale with an ancient ingredient, coriander: rich, deep flavors are accented by exotic coriander aroma. Traquair House Brewery, located within Scotland's oldest inhabited house, uses a 1738 copper kettle and oak fermenters to produce this fine ale, first brewed in 1995 to commemorate the Jacobite Revolution. ","2020-10-01 12:29:32"
"3Q6YANJDKLUGHMBIYFX76DNB",27,"Claim 52 Area 52 16oz",5,"Claim 52","Area 52",8.4,30,"IPA","Imperial / Double","(4.07)","","2020-10-01 12:29:32"
"T25Q7I5IT5CMU4XJ4S5OMIUV",24,"Von Ebert Nothing Noble 16oz",4,"Von Ebert Brewing","Nothing Noble",7.2,NA,"IPA","American","(3.8)","American IPA w/ Nelson Sauvin, Galaxy, Idaho 7 & Mosaic; Dank, Southern Hemisphere, Berries ","2020-10-01 12:29:32"
"2KACMEWAI3ZYX4DMSWANN7TS",23,"Mountains Walking Junegrass 12oz",2.5,"Mountains Walking","Junegrass",6.5,65,"IPA","American","(3.84)","Brilliant and bright NWIPA brewed with Columbus,Cashmere and El Dorado. We then this dry-hop this IPA at nearly 3lbs per barrel with Strata, El Dorado and Cashmere. Look for a dry, crisp finish with prominent notes of citrus, melon and pineapple. ","2020-10-01 12:29:32"
"HMCVCY6CCODYOEFQMZBQWQNI",24,"Oskar Blue Old Chub 12oz",2,"Oskar Blues Brewery","Old Chub",8,30,"Pale Ale","Scotch Ale / Wee Heavy","(3.74)","Old Chub is a Scottish strong ale brewed with hearty amounts of seven different malts, including crystal and chocolate malts, and a smidge of US and UK hops. Old Chub also gets a dash of beechwood-smoked grains imported from Bamburg, Germany, home of the world's greatest smoked beers. ","2020-10-01 12:29:32"
"SUTPOFXQYPFZ5LJHI3E4QTT3",12,"Varietal Side Shift 500ml",12,"Varietal Beer Co.","Side-Shift",6.4,NA,"Sour","Fruited","(4.06)"," Golden sour ale aged in cabernet wine barrels with raspberries, blackberries, & blueberries added. ","2020-09-27 12:36:42"
"D2CM3GRZNF5U6EE67XLIY7MF",24,"Urban Family Hex Prickly Pear 12oz",3.5,"Urban Family Brewing","Hex w/ Prickly Pear",3.6,NA,"Farmhouse Ale","Grisette","(3.64)","Grisette w/ Prickly Pear ","2020-09-27 12:36:42"
"SH4HD5FJYUFF7GOSVOZRROZN",30,"Humble Sea This is Figgin Unreal 16oz",5.5,"Humble Sea Brewing Company","This Is Foggin Unreal",6.8,NA,"IPA","New England","(4.14)","DDH Foggy IPA with simcoe, galaxy, and el dorado. ","2020-09-27 12:36:42"
"IOHDX5IWPVT4FDG3PKHEIEGH",31,"Humble Sea Foggy By Nature 16oz",5.5,"Humble Sea Brewing Company","Foggy By Nature",8.6,NA,"IPA","Imperial / Double New England","(4.2)","DDH hop fused foggy DIPA with citra lupomax, mosaic lupomax, hallertau blanc, and nelson. ","2020-09-27 12:36:42"
"5ETPPHTDSJ735LSLXDIW4MM6",22,"Smog City Smogtoberfest 16oz",3.75,"Smog City Brewing Co.","Smogtoberfest",5.5,NA,NA,"Festbier","(3.69)","Festival Lager","2020-09-27 12:36:42"
"GHX6JRRPCBIZIIQAJTLKNECQ",24,"Chainline Brewing Trail Gnome 12oz",3,"Chainline Brewing Company","Trail Gnome IPA",6.4,70,"IPA","American","(3.74)","Trail Gnome is a refreshing surprise for your palate. Ultra-late hop additions allow us to pack in tons of flavor, without adding too much bitterness. The result is an IPA with crazy tropical flavors and interesting malt body that keeps you coming back for more. ","2020-09-27 12:36:42"
"IBDUVXYMHN3ABAT4ZQPNNASM",39,"Chainline Brewing Company Italia 16oz",4.25,"Chainline Brewing Company","Italia (Fresh Hop Italian Pilsner)",5.3,NA,"Pilsner","Other","(3.96)","This Italian pilsner was hopped with wet Loral hops from Loftus Ranches in Yakima. We incorporated the fresh hops on the cold side with a newer process. Enjoy this fresh-hopped crispy boy with a nice lemon roundness and ultra smooth finish. ","2020-09-27 12:36:42"
"HT2JWMUWI3NT6GUZHZCPHLJG",25,"Boss Ramble Beer Club Cone Drips 16oz",4.25,"Boss Rambler Beer Club","Cone Drips",6.8,NA,"IPA","American","(3.93)","So fresh and so green green, this fresh hop IPA is dripping with fresh green hop flavors due to the only hours old Crosby Centennial cones used. Take a sip and enjoy the fresh, dank flavors of this freshy! ","2020-09-27 12:36:42"
"WDWOCXDHFW6Z35Y4OZF2RIYH",24,"Old town Coastal Reign 16oz",3.25,"Old Town Brewing","Coastal Reign",5.2,32,"Pilsner","Other","(N/A)","","2020-09-27 12:36:42"
"ER5TNPIGJ2NJFRT45N5UKNEL",24,"Crooked Stave IPA",2.5,"Crooked Stave Artisan Beer Project","Sour Rosé",4.5,NA,"Farmhouse Ale","American Wild Ale","(3.92)","Wild Ale Fermented in Oak with Raspberries and Blueberries","2020-09-27 12:36:42"
"I42MSSKQL7ZLTCMX6DXGJAOR",23,"Cascade Sang Rouge 12oz",5.5,"Cascade Brewing","Sang Rouge",8,NA,"Sour","Other","(4.13)","Aged up to 30 months in oak barrels, this ale is a blend of as many as nine lots of aged reds, resulting in a very deep, rich and complex sour. ","2020-09-27 12:36:42"
"WBFMZPTWHL66AFTKTHLG54GC",4,"Firestone Walker Double Jack Ipa",15,"Firestone Walker Brewing Company","Double Jack",9.5,85,"IPA","Imperial / Double","(4.09)","Double Jack is back by popular demand as we reintroduce our iconic Double IPA for the fall season.","2020-09-24 13:13:11"
"P3IPYHASQN5BW2FN4ZIC7SKB",21,"Sierra Nevada Dankful Ipa",2.25,"Sierra Nevada Brewing Co.","Dankful IPA",7.4,55,"IPA","American","(3.99)","We celebrate #IPADay every year, but this is no ordinary year. Today, we're proud to announce Dankful IPA, a hop-forward West Coast IPA that supports nonprofits working in our communities. The beer has a resinous kick with notes of pine and tropical fruit. Through our Dankful program, we've committed at least $1 million in donations this year, and are kicking things off with a $250,000 donation to @wckitchen. World Central Kitchen has served more than 25 million meals to families facing food insecurity during the COVID crisis through its #ChefsForAmerica program, while also providing jobs for restaurant workers. We're Dankful for that. ","2020-09-24 13:13:11"
"CTS22MMDJCPL2KLWKOG26JCP",19,"Firestone Walker Double Jack 12oz",2.5,"Firestone Walker Brewing Company","Double Jack",9.5,85,"IPA","Imperial / Double","(4.09)","Double Jack is back by popular demand as we reintroduce our iconic Double IPA for the fall season.","2020-09-24 13:13:11"
"DTI6LPQBZ2OUQSX5GJE7NJTI",44,"Trap Door Co-Hop 16oz",4.75,"Trap Door Brewing","Co-Hop Fresh Hop IPA (2019)",6.8,NA,"IPA","American","(4.07)","The fourth annual Co-Hop fresh hopped IPA from Trap Door.","2020-09-24 13:13:11"
"ILOYNMD44HDB5JHJX45OLFAV",24,"La Trappe Quad 330ml",5.75,"Bierbrouwerij De Koningshoeven","La Trappe Quadrupel",10,22,"Brown Ale","Belgian Quadrupel","(3.95)","A characteristically Trappist ale with a warm amber colour and a cream-coloured head. The aroma is associated with clover and nuts, balanced by the sweet aromas of vanilla, raisins and banana. La Trappe Quadrupel is the heaviest of all the La Trappe Trappist ales and it is also the source for the name of this style. A full, heart-warming and intense taste. Malty with sweet tones of dates and caramel. The aftertaste is smooth and slightly bitter. ","2020-09-24 13:13:11"
"ZIPZSVTHAAWTYSJH5RYOM6EJ",3,"Deschutes 2018 Abyss 22oz",20,"Deschutes Brewery","The Abyss (2018) ",11.2,74,"Stout","Imperial / Double","(4.15)"," ","2020-09-24 13:13:11"
"42OAD2BFYE2AZ3SWWLLSX6CH",2,"Deschutes 2016 Abyss 22oz",22,"Deschutes Brewery","The Abyss",11,86,"Stout","Imperial / Double","(4.15)","Imperial Stout aged in Bourbon, Oregon Oak, and Pinot Noir barrels. ","2020-09-24 13:13:11"
"TYKKXL4TM6LCRPTFSGDALUY7",8,"North Coast XXI BBA Old Rasputin 500ml",15,"North Coast Brewing Company","Bourbon Barrel Aged Old Rasputin XX",11.1,38,"Stout","Russian Imperial","(4.26)","Bourbon barrel-aged imperial stout. ","2020-09-24 13:13:11"
"75EM3UZN5BHBAOSCC3YHR3OO",2,"Firestone Walker 2015 Stickee Monkee 22oz",26,"Firestone Walker Brewing Company","Stickee Monkee (2015) ",12.5,22,"Strong Ale","American","(4.47)","A Belgian Quad by recipe, but aging it in spirits barrels garners its own category: Central Coast Quad. A beer formulated to sit on the sweeter and malty side so that we could utilize it for blending. Turbinado brown sugar from Mexico and Belgian candi sugar add wonderful molasses flavors. It has a full body and lush texture with barrel expression all over this beer: toasted oak, coconut, leather and cigar tobacco. ","2020-09-24 13:13:11"
"33MYSDHJFQCRXNLVQRXQDYUQ",5,"Fremont 2018 Dark Star Spice Wars 22oz",32,"Fremont Brewing","Bourbon Barrel Aged Dark Star: Spice Wars (2018) ",13.6,50,"Stout","Imperial / Double Oatmeal","(4.32)","Imperial Oatmeal Stout with Spices Aged in Bourbon Barrels","2020-09-24 13:13:11"
"EI7JJ5PPKFHFIIYEW5YUCD2B",5,"Breakside Barrel Aged 22oz",11.5,"Breakside Brewery","Bourbon Barrel Aztec",10,36,NA,"Spiced / Herbed Beer","(3.95)","Award winning, oak aged version of our Aztec ale. The 2014 vintage of this beer spent four months in Knob Creek whiskey barrels and shows notes of vanilla, coconut, chocolate and red fruit. 10.6% ABV ","2020-09-24 13:13:11"
"7NYYI52CRYH2BDEDWNZNS4A3",24,"Ecliptic Cloudburst witbier 16oz",3.25,"Ecliptic Brewing","Witbier With Lemon",6.5,25,"Wheat Beer","Witbier","(3.75)","As part of its Cosmic Collaboration Series, Witbier with Lemon is brewed with real lemon, orange peel and coriander, which bring fresh, citrusy notes to the beer. ","2020-09-24 13:13:11"
"4Q3IUNPLJI6YJOBFDK4RODE4",9,"Hair Of The Dog Fred 12oz",6,"Hair of the Dog Brewing Company","Fred",10,NA,"Strong Ale","American","(3.78)","Created to honor beer writer and historian Fred Eckhardt. This golden strong ale incorporates ten hop varieties from five different countries. Through the use of aromatic and rye malt, the beer achieves a unique balance of flavor. Fred will inspire you to share your knowledge with others. ","2020-09-24 13:13:11"
"5EHS2VGUK7QRVUZ54C5CDDNJ",1,"North Coast 2013 Old Stock Ale Cellar Reserve 500ml",25,"North Coast Brewing Company","Old Stock Ale Cellar Reserve (2013) ",14.1,NA,"Pale Ale","Old Ale","(4.36)","Old Stock aged in bourbon barrels. ","2020-09-10 12:53:53"
"RD4OL36M5EMS3EYYRC7GZ2VF",22,"HUB Seasonal 12oz Can",2,"Zurc Bräuhaus","Sweet Caroline",6,25,"Lager","Helles","(3.82)","","2020-09-03 12:51:59"
"LQMXBOPI5FL2G3DN5WH3P3NH",1,"Jolly Pumpkin Bam Biere 16oz",3.5,"Jolly Pumpkin Artisan Ales","Bam Bière",4.5,24,"Farmhouse Ale","Saison","(3.69)","An artisan farmhouse ale that is golden, naturally cloudy, bottle conditioned and dry hopped for a perfectly refreshing balance of spicy malts, hops and yeast. ","2020-08-04 20:52:05"
"6OYSGGHG3XDHPJ2BTQYADLUU",2,"Breakside Portland IPA 16oz",3.25,"Breakside Brewery","Back to the Future IPA",7,68,"IPA","American","(3.94)","Back to the Future IPA, our cross-border collaboration with Seattle’s Fremont Brewing, is the Official Beer of Portland Beer Week! Join us for the Bottle Release Party on June 12th from 5pm – 8pm at Whole Foods Market in the Pearl (1210 NW Couch St,, Portland, OR 97209). We’ll have two versions of the Back to the Future IPA on tap, alongside Fremont’s Summer Ale and our Old World IPA.","2020-08-04 20:52:05"
"SPSR4GNAWOBXLASMELNHFX4M",2,"Grains Of Wrath Built For Speed 16oz",4,"Grains of Wrath ","Built For Speed",6.7,NA,"IPA","American","(4.07)","Our head brewer Mike Hunsaker has had this recipe in his pocket for a while. Light and dry with flavors of tropical fruit, pine and dank grapefruit. Drinks like an old friend. ","2020-08-04 20:52:05"
"YMTGGVTCBJ7ZSOPKD5GMT3NY",1,"Sasquatch Woodboy 16oz",3.75,"Sasquatch Brewing Company","Woodboy",6.8,74,"IPA","American","(3.67)","A West Coast IPA with big stone fruit and piney flavors dry hopped with loads of citras. This region grows the best hops in the world, so a true Oregon IPA has to let them shine. We keep Woodboy surprisingly light in body to allow the centennial, cascade, and citra hops to stand out in every sip. The finish is all dank pine and tropical fruit and the head stands firm, dense and bright white. ","2020-08-04 20:52:05"
"IWKPWBEGGRW5XTZNDLIZPBEP",1,"Level Rocket Surgery/Low Resolution/Stable/brewbin ",4,"Level Beer","This Ain't Rocket Surgery",6.5,NA,"IPA","New England","(3.85)","Hazy IPA with a bunch of hops and easy drink flavors! Made with Nelson Sauvin, Vic Secret, El Dorado, and a super fun Experimental variety! ","2020-08-04 20:52:05"
"PFKGT6CF7AA5GQ4V3MECSPEB",1,"Masthead Jalapeño 16oz",3,"Masthead Brewing Company","Jalapeño IPA",6.8,NA,"IPA","American","(3.77)","Brewed with fresh jalapeños, the fruity notes from hand-selected hops pair well with that unmistakable aroma and flavor, all backed up with just the right level of spiciness. ","2020-08-04 20:52:05"
"FZAMP3HIYARRDMSZAKAALVME",2,"Wayfinder CZAF 16oz",4,"Wayfinder Beer","CZAF ",4.9,NA,"Pilsner","Czech","(3.82)","DECOCTED PILSNER","2020-08-04 20:52:05"
"3TYLBD6B2OMAWJLWKYCQ3AQV",1,"Ruse Pilsner 16oz",3.5,"Ecliptic Brewing","Italian-Style Pilsner",5.3,35,"Pilsner","Other","(3.75)","Brewed with our friends at Ruse Brewing, this Italian-style Pilsner is generously dry-hopped with all German hops, including Polaris, Saphir and Hallertau Blanc. ","2020-08-04 20:52:05"
"WMXWPN4FLHMWLCNCWWVTFHQS",1,"Urban Roots EZPZ 16oz",3.25,"Urban Roots Brewing & Smokehouse","EZPZ",5,NA,"Pilsner","German","(3.83)","Dry hopped pilsner ","2020-08-04 20:52:05"
"GM5GUS2QAJUFO6XEXIPN6X7P",1,"Urban Roots Nothing Can Stop",4.75,"Urban Roots Brewing & Smokehouse","Nothing Can Stop Me",8.5,NA,"IPA","Imperial / Double","(4.06)","DDH Unfiltered DIPA w/ Citra, Strata and Galaxy. ","2020-08-04 20:52:05"
"WRN5FJM5AFAADKLSTXRVJ3JM",1,"Firestone Walker Mind Haze 12oz",2,"Firestone Walker Brewing Company","Mind Haze",6.2,40,"IPA","New England","(3.79)","From the coast of California comes Mind Haze, a free-spirited beer made to elevate your perceptions—juicy yet balanced, hazy yet lasting, and loaded with an imaginative array of tropical hop flavors.","2020-08-04 20:52:05"
"Z5KP4SMSRIHESJ6BJVE5FWOC",1,"Grains Of Wrath Crypt Keeper 16oz",4,"Grains of Wrath ","Crypt Keeper",6.6,NA,"IPA","American","(3.99)","Single Hop Citra. Bright. Citrus. Lime. Tropical. ","2020-08-04 20:52:05"
"QKAT5IT6O2K7FZZM4OMJUTWR",2,"Block 15 Fresca Pils 16oz",3,"Block 15 Brewing Company","Fresca Pils",5.3,NA,"Pilsner","Other","(3.83)","A crisp, hop-forward Italian-style pilsner brewed with Italian Eraclea pilsner malt and generously hopped with European Styrian hops, lending zippy notes of citrus, berries, and fresh-cut grass. designed in cooperation with label artist Chris Herbst of Ashland’s Flow Factory NW. ","2020-08-04 20:52:05"
"2UAEGPSIRUQHSHN5BRA4KFSV",1,"Block 15 Nebula",3,"Block 15 Brewing Company","Super Nebula",11,NA,"Stout","Imperial / Double","(4.15)","An imperial variation of our classic oat stout Nebula, matured in bourbon barrels and conditioned with fresh roasted cocoa nibs. ","2020-08-04 20:52:05"
"E5JSLJ22W4NFMPI523XZNWSC",1,"Boneyard Hop Venom",2.75,"Boneyard Beer ","Hop Venom",9,60,"IPA","Imperial / Double","(4.13)","A classic West Coast imperial IPA, it’s big and malty, yet surprisingly balanced. ","2020-08-04 20:52:05"
"KFHQLW4BIFZQI2N43BLGY6DW",2,"Against The Grain Gnight Ryder 750ml",19,"Against the Grain Brewery","Gnight Ryder",9,NA,"IPA","Dark Ale","(3.92)","Aged in red wine barrels. No beer is above the law around here, including Gnight Ryder. This imperial black ale is interred in red wine barrels and emerges unrecognizable. It’s not the general, it sure ain’t the sheriff, it’s the Gnight Ryder. ","2020-08-04 20:52:05"
"F5VVA2VDGAH6O2SIH3OZENNN",23,"Monkless Brother’s Bier 19oz",3.5,"Monkless Belgian Ales","Brother’s Bier",4.8,32,NA,"Patersbier","(3.72)","If you know Monkless, you know we’re not known for brewing small beers - that said, we wanted a clean sessionable beer to share as the warm summer months approached us. We were inspired by the Trappist tradition of the Belgian Single. Brother’s Bier is a SMaSH beer brewed from Pilsen malt and Sterling hops, and fermented to a nice dry finish with our traditional Trappist yeast strain. A late hop addition of Sterling adds a bit of spicy, citrusy hop aroma and flavor to the quintessential fruity-spicy yeast character of a classic Belgian Single. ","2020-08-04 12:55:00"
